work_id,composer_id,title,subtitle,searchterms,genre,recommended,popular
160,178,"Antigone und Oedip, D.542, op. 6, no. 2, ""Ihr hohen Himmlischen""",,,Vocal,0,0
161,178,"Atys, D.585",,,Vocal,0,0
162,178,"Auf dem See, D.543b, op. 92, no. 2",,,Vocal,0,0
163,178,"Auf dem Strom, for voice, piano, and horn, D.943, op. posth.119",,,Vocal,0,0
164,178,"Auf dem Wasser zu singen, D.774, op. 72",,,Vocal,0,0
165,178,"Auf den Sieg der Deutschen, for voice, 2 violins and cello, D.81",,,Vocal,0,0
166,178,"Auf den Tod einer Nachtigall II, D.399",,,Vocal,0,0
167,178,"Auf der Bruck, D.853, op. 93, no. 2",,,Vocal,0,0
168,178,"Auf der Donau, D.553, op. 21, no. 1",,,Vocal,0,0
169,178,"Auf der Riesenkoppe, D.611",,,Vocal,0,0
170,178,"Auf einen Kirchhof, D.151",,,Vocal,0,0
171,178,"Auflösung, D.807",,,Vocal,0,0
172,178,"Augenlied, D.297",,,Vocal,0,0
173,178,"Auguste jam coelestium in G major, for soprano, tenor and orchestra, D.488",,,Vocal,0,0
174,178,"Aus Diego Manazares, D.458, ""Wo irrst du""",,,Vocal,0,0
175,178,"Aus Heliopolis I, D.753, op. 65, no. 3",,,Vocal,0,0
176,178,"Aus Heliopolis II, D.754",,,Vocal,0,0
177,178,"Bagatelle for Violin and Piano, op. 13, no. 9, ""Die Biene""",,,Chamber,0,0
178,178,"Ballade, D.134, op. 126, ""Ein Fraulein schaut vom hohen Turm""",,,Vocal,0,0
179,178,"Bardengesang, for male chorus and piano, D.147",,,Vocal,0,0
180,178,"Begräbnislied, D.168",,,Vocal,0,0
181,178,"Bei dem Grabe meines Vaters, D.496",,,Vocal,0,0
182,178,"Beim Winde, D.669",,,Vocal,0,0
183,178,"Beitrag zur funfzigjahrigen Jubelfeier des Herrn Salieri, D.407",,,Vocal,0,0
184,178,"Bergknappenlied, D.268, ""Hinab, ihr Brüder""",,,Vocal,0,0
185,178,"Berta's Lied in der Nacht, D.653, ""Nacht umhüllt mit wehendem Flügel""",,,Vocal,0,0
186,178,"Blanka, D.631",,,Vocal,0,0
187,178,"Blondel zu Marien, D.626",,,Vocal,0,0
188,178,"Blumenlied, D.431",,,Vocal,0,0
189,178,"Bootgesang, D.835",,,Vocal,0,0
190,178,"Bundeslied, D.258",,,Vocal,0,0
191,178,"Chor der Engel, D.440, ""Christ ist erstanden""",,,Vocal,0,0
192,178,"Claudine von Villa Bella, D.239",Opera,,Stage,0,0
193,178,"Cora an die Sonne, D.263, ""Nach so vielen trüben""",,,Vocal,0,0
194,178,"Coronach, for female chorus and piano, D.836, op. 52, no. 4",,,Vocal,0,0
195,178,"Cotillon in E flat major, D.976",,,Keyboard,0,0
196,178,"Cronnan, D.282, ""Ich sitz' bei der moosigten Quelle""",,,Vocal,0,0
197,178,"Daphne am Bach, D.411, ""Ich hab ein Bächlein funden""",,,Vocal,0,0
198,178,"Das Abendrot, D.236",,,Vocal,0,0
199,178,"Das Abendrot, D.627, op. 173, no. 6",,,Vocal,0,0
200,178,"Das Bild, D.155, op. posth.165, no. 3",,,Vocal,0,0
201,178,"Das Echo, D.990c, ""Herzliebe, gute Mutter""",,,Vocal,0,0
202,178,"Das Feuerwerk, D.642",,,Vocal,0,0
203,178,"Das Finden, D.219",,,Vocal,0,0
204,178,"Das Geheimnis I, D.250",,,Vocal,0,0
205,178,"Das Geheimnis II, D.793",,,Vocal,0,0
206,178,"Das gestörte Glück, D.309",,,Vocal,0,0
207,178,"Das Grab II, D.377",,,Vocal,0,0
208,178,"Das Grab, D.330",,,Vocal,0,0
209,178,"Das Grab, D.569",,,Vocal,0,0
210,178,"Das grosse Halleluja, D.442",,,Vocal,0,0
211,178,"Das Heimweh I, D.456",,,Vocal,0,0
212,178,"Das Heimweh II, D.851, op. 79, no. 1",,,Vocal,0,0
213,178,"Das Lied im Grünen, D.917",,,Vocal,0,0
214,178,"Das Lied vom Reifen, D.532",,,Vocal,0,0
215,178,"Das Mädchen aus der Fremde II, D.252, ""In einem Tal bei armen Hirten""",,,Vocal,0,0
216,178,"Das Mädchen aus der Fremde, D.117",,,Vocal,0,0
217,178,"Das Mädchen von Inistore, D.281",,,Vocal,0,0
218,178,"Das Mädchen, D.652, ""Wie so innig""",,,Vocal,0,0
219,178,"Das Marienbild, D.623",,,Vocal,0,0
220,178,"Das Rosenband, D.280",,,Vocal,0,0
221,178,"Das Sehnen, D.231, op.  posth.172, no. 4, ""Wehmut die mich hüllt""",,,Vocal,0,0
222,178,Das Wandern ist des Müllers Lust,,,Vocal,0,0
223,178,"Das war ich, D.174a",,,Vocal,0,0
224,178,"Das Weinen, D.926, op. 106, no. 2",,,Vocal,0,0
225,178,"Das Zügenglöcklein, D.871",,,Vocal,0,0
226,178,"Dass sie hier gewesen, D.775, op. 59, no. 3",,,Vocal,0,0
227,178,"Dem Unendlichen, D.291",,,Vocal,0,0
228,178,"Der Abend, D.108, ""Purpur malt die Tannenhügel""",,,Vocal,0,0
229,178,"Der Abend, D.221, op. posth.118, no. 2, ""Der Abend blüht""",,,Vocal,0,0
230,178,"Der Alpenjäger, D.524, op. 13, no. 3, ""Auf hohen Bergesrücken""",,,Vocal,0,0
231,178,"Der Alpenjäger, D.588, op. 37, no. 2, ""Willst du nicht das Lämmlein hüten""",,,Vocal,0,0
232,178,"Der blinde Knabe, D.833, op. posth.101, no. 2",,,Vocal,0,0
233,178,"Der Blumen Schmerz, D.731, op. posth.173, no. 4",,,Vocal,0,0
234,178,"Der Blumenbrief, D.622",,,Vocal,0,0
235,178,"Der Einsame, D.800, op. 41",,,Vocal,0,0
236,178,"Der Entfernten, D.350",,,Vocal,0,0
237,178,"Der Entfernten, quartet for male voices, D.331, ""Wohl denk' ich allenthalben""",,,Vocal,0,0
238,178,"Der entsühnte Orest, D.699",,,Vocal,0,0
239,178,"Der Fischer, D.225, op. 5, no. 3",,,Vocal,0,0
240,178,"Der Flüchtling, D.402",,,Vocal,0,0
241,178,"Der Flug der Zeit, D.515, op. 7, no. 2",,,Vocal,0,0
242,178,"Der Fluss, D.693",,,Vocal,0,0
243,178,"Der Geistertanz IV, D.494, ""Die bretterne Kammer""",,,Vocal,0,0
244,178,"Der Geistertanz, D.116",,,Vocal,0,0
245,178,"Der Goldschmiedsgesell, D.560",,,Vocal,0,0
246,178,"Der Gott und die Bajadere. Indische Legende, D.254, ""Mahadöh, der Herr der Erde""",,,Vocal,0,0
247,178,"Der Graf von Gleichen, D.918",Opera,,Stage,0,0
248,178,"Der Graf von Habsburg, D.990",,,Vocal,0,0
249,178,"Der gute Hirt, D.449",,,Vocal,0,0
250,178,"Der Herbstabend, D.405",,,Vocal,0,0
251,178,"Der Hirt auf dem Felsen, D.965, op. posth.129, ""The Shepherd on the Rock""",,,Vocal,0,0
252,178,"Der Hirt, D.490",,,Vocal,0,0
253,178,"Der Hochzeitsbraten, comic trio, D.930, op.  posth.104",,,Vocal,0,0
254,178,"Der Jüngling am Bache I, D.30",,,Vocal,0,0
255,178,"Der Jüngling am Bache II, D.192",,,Vocal,0,0
256,178,"Der Jüngling am Bache III, D.638, op. 87, no. 3",,,Vocal,0,0
257,178,"Der Jüngling an der Quelle, D.300",,,Vocal,0,0
258,178,"Der Jüngling auf dem Hügel, D.702, op. 8, no. 1",,,Vocal,0,0
259,178,"Der Jüngling und der Tod, D.545",,,Vocal,0,0
260,178,"Der Kampf, D.594, op. posth.110",,,Vocal,0,0
261,178,"Der Knabe in der Wiege, D.579",,,Vocal,0,0
262,178,"Der Knabe, D.692",,,Vocal,0,0
263,178,"Der König in Thule, D.367, op. 5, no. 5",,,Vocal,0,0
264,178,"Der Kreuzzug, D.932",,,Vocal,0,0
265,178,"Der Leidende III, D.432",,,Vocal,0,0
266,178,"Der Liebende I, D.207",,,Vocal,0,0
267,178,"Der liebliche Stern, D.861",,,Vocal,0,0
268,178,"Der Liedler, D.209, op. 38",,,Vocal,0,0
269,178,"Der Mondabend, D.141, op. posth.131, no. 1",,,Vocal,0,0
270,178,"Der Morgenkuss nach einem Ball, D.264",,,Vocal,0,0
271,178,"Der Morgenstern, D.172, ""Stern der Liebe""",,,Vocal,0,0
272,178,"Der Musensohn, D.764, op. 92, no. 1",,,Vocal,0,0
273,178,"Der Pilgrim, D.794, op. 37, no. 1",,,Vocal,0,0
274,178,"Der Rattenfänger, D.255",,,Vocal,0,0
275,178,"Der Sänger am Felsen, D.482",,,Vocal,0,0
276,178,"Der Sänger, D.149, op. posth.117",,,Vocal,0,0
277,178,"Der Schäfer und der Reiter, D.517, op. 13, no. 1",,,Vocal,0,0
278,178,"Der Schatzgräber, D.256",,,Vocal,0,0
279,178,"Der Schiffer I, D.536, op. 21 no. 2, ""Im Winde, im Sturme""",,,Vocal,0,0
280,178,"Der Schiffer II, D.694, ""Friedlich lieg' ich hingegossen""",,,Vocal,0,0
281,178,"Der Schmetterling, D.633, op. 57, no. 1",,,Vocal,0,0
282,178,"Der Schnee zerrinnt, D.130",,,Vocal,0,0
283,178,"Der Sieg, D.805",,,Vocal,0,0
284,178,"Der Spiegelritter, D.11",Opera,,Stage,0,0
285,178,"Der Strom, D.565",,,Vocal,0,0
286,178,"Der Tanz, D.826",,,Vocal,0,0
287,178,"Der Taucher, D.77 and D.111",,,Vocal,0,0
288,178,"Der Tod Oskar's, D.375, ""Warum öffnest du wieder""",,,Vocal,0,0
289,178,"Der Tod und das Mädchen, D.531, op. 7, no. 3",,,Vocal,0,0
290,178,"Der Traum, D.213, op. posth.172, no. 1",,,Vocal,0,0
291,178,"Der Unglückliche, D.713, op. 87, no. 1",,,Vocal,0,0
292,178,"Der Vater mit dem Kind, D.906",,,Vocal,0,0
293,178,"Der Vatermörder, D.10",,,Vocal,0,0
294,178,"Der vierjährige Posten, D.190",Opera,,Stage,0,0
295,178,"Der Wachtelschlag, D.742, op. 68",,,Vocal,0,0
296,178,"Der Wallensteiner Lanzknecht beim Trunk, D.931",,,Vocal,0,0
297,178,"Der Wanderer an den Mond, D.870, op. 80, no. 1",,,Vocal,0,0
298,178,"Der Wanderer I, D.489, op. 4, no. 1, ""Ich komme vom Gebirge her""",,,Vocal,0,0
299,178,"Der Wanderer II, D.649, op. 65, no. 2, ""Wie deutlich des Mondes Licht""",,,Vocal,0,0
300,178,"Der Weiberfreund, D.271",,,Vocal,0,0
301,178,"Der Winterabend, D.938",,,Vocal,0,0
302,178,"Der Zufriedene, D.320",,,Vocal,0,0
303,178,"Der zürnende Barde, D.785",,,Vocal,0,0
304,178,"Der zürnenden Diana, D.707, op. 36, no. 1",,,Vocal,0,0
305,178,"Der Zwerg, D.771, op. 22, no. 1",,,Vocal,0,0
306,178,"Des Fischers Liebesglück, D.933",,,Vocal,0,0
307,178,"Des Fräuleins Liebeslauschen, D.698",,,Vocal,0,0
308,178,"Des Mädchens Klage I, D.6, ""Der Eichwald brauset""",,,Vocal,0,0
309,178,"Des Mädchens Klage II, D.191, op. 58, no. 3, ""Der Eichwald braust""",,,Vocal,0,0
310,178,"Des Mädchens Klage III, D.389, ""Der Eichwald braust""",,,Vocal,0,0
311,178,"Des Sängers Habe, D.832",,,Vocal,0,0
312,178,"Des Tages Weihe, D.763, op. posth.146",,,Vocal,0,0
313,178,"Des Teufels Lustschloß, D.84",Opera,,Stage,0,0
314,178,"Dessen Fahne Donnerstürme wallte, D.58",,,Vocal,0,0
315,178,"Deutsche Messe, D.872",,,Vocal,0,0
316,178,"Deutsches Salve Regina, D.379",,,Vocal,0,0
317,178,"Die abgeblühte Linde, D. 514, op. 7, no. 1",,,Vocal,0,0
318,178,"Die Advokaten, D.37, ""Mein Herr, ich komm""",,,Vocal,0,0
319,178,"Die Allmacht, D.852, op. 79, no. 2",,,Vocal,0,0
320,178,"Die Allmacht, for mixed chorus and piano, D.875a, ""Gross ist Jehovah""",,,Vocal,0,0
321,178,"Die Befreier Europas in Paris, D.104, ""Sie sind in Paris!""",,,Vocal,0,0
322,178,"Die Berge, D.634, op. 57, no. 2",,,Vocal,0,0
323,178,"Die Betende, D.102",,,Vocal,0,0
324,178,"Die Blumensprache, D.519, op. posth.173, no. 5",,,Vocal,0,0
325,178,"Die Bürgschaft, D.246",,,Vocal,0,0
326,178,"Die Einseidelei, D.393",,,Vocal,0,0
327,178,"Die Einsiedelei I, D.337",,,Vocal,0,0
328,178,"Die Einsiedelei, D.563 ",,,Vocal,0,0
329,178,"Die Erde, D. 579b ",,,Vocal,0,0
330,178,"Die Erscheinung, D.229, op. 108, no. 3, ""Erinnerung""",,,Vocal,0,0
331,178,"Die erste Liebe, D.182",,,Vocal,0,0
332,178,"Die Erwartung, D.159, op. posth.116",,,Vocal,0,0
333,178,"Die Forelle, D.550, op. 32",,,Vocal,0,0
334,178,"Die Freunde von Salamanka, D.326",Opera,,Stage,0,0
335,178,"Die Fröhlichkeit, D.262",,,Vocal,0,0
336,178,"Die frühe Liebe, D.430",,,Vocal,0,0
337,178,"Die frühen Gräber, D.290",,,Vocal,0,0
338,178,"Die Gebüsche, D.646",,,Vocal,0,0
339,178,"Die gefangenen Sänger, D.712",,,Vocal,0,0
340,178,"Die Gestirne, D.444",,,Vocal,0,0
341,178,"Die Götter Griechenlands, D.677",,,Vocal,0,0
342,178,"Die Herbstnacht, D.404",,,Vocal,0,0
343,178,"Die junge Nonne, D.828, op. 43, no. 1",,,Vocal,0,0
344,178,"Die Knabenzeit, D.400",,,Vocal,0,0
345,178,"Die Laube, D.214, op. posth.172, no. 2",,,Vocal,0,0
346,178,"Die Liebe hat gelogen, D.751, op. 23, no. 1",,,Vocal,0,0
347,178,"Die Liebe, D.210",,,Vocal,0,0
348,178,"Die Liebe, D.522",,,Vocal,0,0
349,178,"Die Liebende schreibt, D.673, op. posth.165, no. 1, ""Ein Blick von deinen Augen""",,,Vocal,0,0
350,178,"Die Liebesgötter, D.446",,,Vocal,0,0
351,178,"Die Macht der Liebe, D.308",,,Vocal,0,0
352,178,"Die Mainacht, D.194",,,Vocal,0,0
353,178,"Die Mondnacht, D.238",,,Vocal,0,0
354,178,"Die Mutter Erde, D.788",,,Vocal,0,0
355,178,"Die Nacht I, D.358",,,Vocal,0,0
356,178,"Die Nacht II, D.534, ""Die Nacht ist dumpfig und finster""",,,Vocal,0,0
357,178,"Die Nacht, D.983c, op. 17, no. 4",,,Vocal,0,0
358,178,"Die Nachtigall, D.724, op. 11, no. 2",,,Vocal,0,0
359,178,"Die Nonne, D.208, ""Es liebt' in Welschland""",,,Vocal,0,0
360,178,"Die Perle, D.466",,,Vocal,0,0
361,178,"Die Rose, D.745, op. 73",,,Vocal,0,0
362,178,"Die Schatten, D.50",,,Vocal,0,0
363,178,"Die schöne Müllerin, D.795, op. 25",,,Vocal,1,0
364,178,"Die Sommernacht, D.289",,,Vocal,0,0
365,178,"Die Spinnerin, D.247, op. posth.118, no. 6, ""Als ich still und ruhig spann""",,,Vocal,0,0
366,178,"Die Sterbende, D.186",,,Vocal,0,0
367,178,"Die Sterne no. 1, D.176, ""Was funkelt ihr""",,,Vocal,0,0
368,178,"Die Sterne no. 2, D.313, ""Wie wohl ist mir im Dunkeln""",,,Vocal,0,0
369,178,"Die Sterne no. 3, D.684, ""Du staunest, o Mensch""",,,Vocal,0,0
370,178,"Die Sterne no. 4, D.939, op. 96, no. 1, ""Wie blitzen die Sternen""",,,Vocal,0,0
371,178,"Die Sternennächte, D.670, op. posth.165, no. 2",,,Vocal,0,0
372,178,"Die Sternenwelten, D.307",,,Vocal,0,0
373,178,"Die Taubenpost, D.965a",,,Vocal,0,0
374,178,"Die Täuschung, D.230, op. posth.165, no. 4",,,Vocal,0,0
375,178,"Die verfehlte Stunde, D.409, ""Quälend ungestilltes Sehnen""",,,Vocal,0,0
376,178,"Die Verschworenen, D.787",Opera,,Stage,0,0
377,178,"Die vier Weltalter, D.391, op. posth.111, no. 3",,,Vocal,0,0
378,178,"Die Vögel, D.691, op. posth.172, no. 6",,,Vocal,0,0
379,178,"Die Wallfahrt, D.778a",,,Vocal,0,0
380,178,"Die Zauberharfe, D.644",Melodrama,,Vocal,0,0
381,178,"Die zwei Tugendwege, trio for male voices, D.71, ""Zwei sind der Wege""",,,Vocal,0,0
382,178,"Die Zwillingsbrüder, D.647",Opera,,Stage,0,0
383,178,"Dithyrambe, D.801, op. 60, no. 2",,,Vocal,0,0
384,178,"Divertissement à la Hongroise, D.818, op. 54",,,Keyboard,0,0
385,178,"Divertissement sur des motifs orginaux français, D.823, op. 63; Op.84",,,Keyboard,0,0
386,178,"Drang in die Ferne, D.770, op. 71",,,Vocal,0,0
387,178,"Dreifach ist der Schritt der Zeit, canon for 3 voices, D.69",,,Vocal,0,0
388,178,"Dreifach ist der Schritt der Zeit, D.43",,,Vocal,0,0
389,178,"Du bist die Ruh, D.776, op. 59, no. 3",,,Vocal,0,0
390,178,"Du liebst mich nicht, D. 756, op. 59, no. 1",,,Vocal,0,0
391,178,"Écossaise in D major, D.782",,,Keyboard,0,0
392,178,"Écossaise in D minor and F, D.158",,,Keyboard,0,0
393,178,"Écossaise in E flat major, D.511",,,Keyboard,0,0
394,178,"Edone, D.445",,,Vocal,0,0
395,178,"Ein altschottische Ballade, D.923, op. 165, no. 5, ""Dein Schwert, wie ist's""",,,Vocal,0,0
396,178,"Ein jügendlicher Maienschwung, for 3 voices, D.61",,,Vocal,0,0
397,178,"Eine Leichenphantasie, D.7",,,Vocal,0,0
398,178,"Einsamkeit, D.620",,,Vocal,0,0
399,178,"Ellens Gesang I, D.837, op. 52, no. 1, ""Raste, Krieger, Krieg ist aus""",,,Vocal,0,0
400,178,"Ellens Gesang II, D.838, op. 52, no. 2, ""Jäger, ruhe von der Jagd""",,,Vocal,0,0
401,178,"Ellens Gesang III, D.839, op. 52, no. 6, ""Ave Maria""",,,Vocal,0,0
402,178,"Elysium, D.584",,,Vocal,0,0
403,178,"Entzückung an Laura, D.390",,,Vocal,0,0
404,178,"Entzückung, D.413",,,Vocal,0,0
405,178,"Erinnerung, D.101, ""Totenopfer""",,,Vocal,0,0
406,178,"Erinnerungen, D.424, ""Am Seegestad""",,,Vocal,0,0
407,178,"Erinnerungen, D.98",,,Vocal,0,0
408,178,"Erlafsee, D.586, op. 8, no. 3",,,Vocal,0,0
409,178,"Erlkönig, D.328, op. 1",,,Vocal,1,1
410,178,"Erntelied, D.434",,,Vocal,0,0
411,178,"Erster Verlust, D.226, op. 5, no. 4",,,Vocal,0,0
412,178,"Es ist so angenehm, D.284",,,Vocal,0,0
413,178,"Evangelium Johannis VI, D.607",,,Vocal,0,0
414,178,"Ewige Liebe, D.825a, op. 64, no. 2, ""Ertönet, ihr Saiten""",,,Vocal,0,0
415,178,"Fahrt zum Hades, D.526",,,Vocal,0,0
416,178,"Fantasia for piano in C minor, D.2e, D.993",,,Keyboard,0,0
417,178,"Fantasia for piano in C, D.605a, ""Grazer Fantasie""",,,Keyboard,0,0
418,178,"Fantasia in C for Violin and Piano, D.934, op. posth.159, ""Sei mir gegrüsst!""",,,Chamber,0,0
419,178,"Fantasia in F minor, D.940, op. posth.103",,,Keyboard,1,1
420,178,"Fantasia in G minor, D.9",,,Keyboard,0,0
421,178,"Fantasie in C minor, D.2e",,,Keyboard,0,0
422,178,"Fantasy in C major, D.760, op. 15, ""Wanderer""",,,Keyboard,1,0
423,178,"Fierrabras, D.796",Opera,,Stage,0,0
424,178,"Fischerlied I, D.351",,,Vocal,0,0
425,178,"Fischerlied II, D.562",,,Vocal,0,0
426,178,"Fischerlied, quartet for unaccompanied male voices, D.364, ""Das Fischergewerbe""",,,Vocal,0,0
427,178,"Fischerweise, D.881, op. 96, no. 4",,,Vocal,0,0
428,178,"Flucht, D.825b, op. 64, no. 3, ""In der Freie will ich leben""",,,Vocal,0,0
429,178,"Freiwilliges Versinken, D.700",,,Vocal,0,0
430,178,"Freude der Kinderjahre, D.455",,,Vocal,0,0
431,178,"Frisch atmet des Morgens lebendiger Hauch, trio for unaccompanied male voices, D.67",,,Vocal,0,0
432,178,"Frohsinn, D.520",,,Vocal,0,0
433,178,"Frühlingsgesang I, quartet for unaccompanied male chorus, D.709, ""Schmücket die Locken""",,,Vocal,0,0
434,178,"Frühlingsgesang II, D.740, op. 16, no. 1, ""Schmücket die Locken""",,,Vocal,0,0
435,178,"Frühlingsglaube, D.686, op. 20, no. 2",,,Vocal,0,0
436,178,"Frühlingslied I, D.398",,,Vocal,0,0
437,178,"Frühlingslied I, D.914, ""Geöffnet sind des Winters Riegel""",,,Vocal,0,0
438,178,"Frühlingslied II, D.919, ""Geöffnet sind des Winters Riegel""",,,Vocal,0,0
439,178,"Frühlingslied, trio for for unaccompanied male voices, D.243, ""Die Luft ist blau""",,,Vocal,0,0
440,178,"Fugue in E minor, D. 952, op. posth.152",,,Keyboard,0,0
441,178,"Fülle der Liebe, D.854",,,Vocal,0,0
442,178,"Furcht der Geliebten, D.285, ""An Cidli""",,,Vocal,0,0
443,178,"Ganymed, D.544, op. 19, no. 3",,,Vocal,0,0
444,178,"Gebet während der Schlacht, D.171, ""Vater, ich rufe dich!""",,,Vocal,0,0
445,178,"Gebet, D.815, op. posth.139",,,Vocal,0,0
446,178,"Geheimes, D.719, op. 14, no. 2",,,Vocal,0,0
447,178,"Geheimnis, D.491",,,Vocal,0,0
448,178,"Geist der Liebe I, D.414, ""Der Abend schleiert Flur und Hain""",,,Vocal,0,0
449,178,"Geist der Liebe, D.233, op. posth.118, no. 1",,,Vocal,0,0
450,178,"Geist der Liebe, D.747, op. 11, no. 3",,,Vocal,0,0
451,178,"Geisternähe, D.100",,,Vocal,0,0
452,178,"Geistes-Gruss, D.142, op. 92, no. 3",,,Vocal,0,0
453,178,"Genügsamkeit, D.143, op. posth.109, no. 2",,,Vocal,0,0
454,178,"German Dance in C sharp major, D.139",,,Keyboard,0,0
455,178,"German Dance in C sharp minor and Ecossaise in D flat major, D.643",,,Keyboard,0,0
456,178,"German Dance in D major, D. 975",,,Keyboard,0,0
457,178,"German Dance in G flat major, D.722",,,Keyboard,0,0
458,178,"Gesang an die Harmonie, D.394",,,Vocal,0,0
459,178,"Gesang der Geister über den Wassern II, D.538, ""Des Menschen Seele""",,,Vocal,0,0
460,178,"Gesang der Geister über den Wassern, D.714, op. posth.167",,,Vocal,0,0
461,178,"Gesang der Norna, D.831, op. 85, no. 2, ""Mich führt mein Weg""",,,Vocal,0,0
462,178,"Glaube, Hoffnung und Liebe, D.955, op. 97",,,Vocal,0,0
463,178,"Gold'ner Schein, D.357",,,Vocal,0,0
464,178,"Gondelfahrer II, D.809, op. 28, ""Es tanzen Mond und Sterne""",,,Vocal,0,0
465,178,"Gondelfahrer, D.808",,,Vocal,0,0
466,178,Good It Is to Thank Jehovah,,,Vocal,0,0
467,178,"Gott der Weltschöpfer, D.986, op. 112, no. 2",,,Vocal,0,0
468,178,"Gott im Frühlinge, D.448",,,Vocal,0,0
469,178,"Gott im Ungewitter, D.985, op.  posth.112, no. 1",,,Vocal,0,0
470,178,"Gott in der Natur, for two sopranos, two altos and piano, D.757 ",,,Vocal,0,0
471,178,"Grab und Mond, D.893, ""Silberblauer Mondenschein""",,,Vocal,0,0
472,178,"Grablied auf einen Soldaten, D.454, ""Zeih hin, du braver...""",,,Vocal,0,0
473,178,"Grablied für die Mutter, D.616",,,Vocal,0,0
474,178,"Grablied, D.218",,,Vocal,0,0
475,178,"Grazer Galopp, D.925",,,Keyboard,0,0
476,178,"Greisengesang, D.778, op. 60, no. 1",,,Vocal,0,0
477,178,"Grenzen der Menschheit, D.716",,,Vocal,0,0
478,178,"Gretchen am Spinnrade, D.118, op. 2",,,Vocal,1,1
479,178,"Gruppe aus dem Tartarus II, D.583, op. 24, no. 1",,,Vocal,0,0
480,178,"Hagars Klage, D.5, ""Hier am Hügel""",,,Vocal,0,0
481,178,"Hänflings Liebeswerbung, D.552, op. 20, no. 3",,,Vocal,0,0
482,178,"Harfenspieler, D.325, ""Wer sich der Einsamkeit ergibt""",,,Vocal,0,0
483,178,"Heidenröslein, D.257, op. 3, no. 3",,,Vocal,0,0
484,178,"Heimliches Lieben, D. 922, op. 106, no. 1",,,Vocal,0,0
485,178,"Hektor's Abschied, D.312, op. 58, no. 1, ""Will sich Hektor ewig...""",,,Vocal,0,0
486,178,"Herbst, D.945",,,Vocal,0,0
487,178,"Herbstlied, D.502",,,Vocal,0,0
488,178,"Hermann und Thusnelda, D.322, ""Ha, dort kömmt er""",,,Vocal,0,0
489,178,"Herrn Josef Spaun, Assessor in Linz, D.749",,,Vocal,0,0
490,178,"Hier strecket der wallende Pilge, trio for unaccompanied male voices, D.57",,,Vocal,0,0
491,178,"Hier umarmen sich getreue Gatten, trio for unaccompanied male voices, D.60",,,Vocal,0,0
492,178,"Himmelsfunken, D.651",,,Vocal,0,0
493,178,"Hippolit's Lied, D.890",,,Vocal,0,0
494,178,"Hochzeitslied, D.463",,,Vocal,0,0
495,178,"Hoffnung I, D.251, ""Es reden und träumen die Menschen viel""",,,Vocal,0,0
496,178,"Hoffnung II, D.295",,,Vocal,0,0
497,178,"Hoffnung III, D.637, op. 87, no. 2",,,Vocal,0,0
498,178,"Huldigung, D.240",,,Vocal,0,0
499,178,"Hymne an den Unendlichen, D.232, op. posth.112, no. 3",,,Vocal,0,0
500,178,"Hymne I, D.659",,,Vocal,0,0
501,178,"Hymne II, D.660",,,Vocal,0,0
502,178,"Hymne III, D.661",,,Vocal,0,0
503,178,"Hymne IV, D.662",,,Vocal,0,0
504,178,"Hymnus an den Heiligen Geist, D.948",,,Vocal,0,0
505,178,"Idens Nachtgesang, D.227, ""Vernimm es, Nacht""",,,Vocal,0,0
506,178,"Idens Schwanenlied, D.317, ""Wie schaust du""",,,Vocal,0,0
507,178,"Ihr Grab, D.736",,,Vocal,0,0
508,178,"Im Abendrot, D.799",,,Vocal,0,0
509,178,"Im Freien, D.880, op. 80, no. 3",,,Vocal,0,0
510,178,"Im Frühling, D.882",,,Vocal,0,0
511,178,"Im Gegenwärtigen Vergangenes, D.710",,,Vocal,0,0
512,178,"Im Haine, D.738, op. 56, no. 3",,,Vocal,0,0
513,178,"Im Walde, D.834, op. 93, no. 1",,,Vocal,0,0
514,178,"In der Mitternacht, D.464",,,Vocal,0,0
515,178,"Introduction and Variations on an Original Theme in B flat major, D.968a, op. posth. 82, no. 2",,,Keyboard,0,0
